order_id,customer_id,order_date,channel,region,currency,gross_revenue_eur,discount_eur,net_revenue_eur,units
ORD-50326,C-18466,2026-06-03,marketplace,EU,EUR,368.69,0.00,368.69,4
ORD-50327,C-42785,2026-06-03,marketplace,EU,EUR,274.34,0.00,274.34,3
ORD-50328,C-38588,2026-06-03,marketplace,EU,EUR,71.71,0.00,71.71,1
ORD-50329,C-30516,2026-06-03,marketplace,EU,EUR,242.29,0.00,242.29,4
ORD-50330,C-28973,2026-06-03,marketplace,EU,EUR,292.30,29.23,263.07,1
ORD-50331,C-21263,2026-06-03,marketplace,EU,EUR,218.21,0.00,218.21,4
ORD-50332,C-15775,2026-06-03,marketplace,EU,EUR,406.09,0.00,406.09,4
ORD-50333,C-38552,2026-06-03,marketplace,EU,EUR,411.57,0.00,411.57,4
ORD-50334,C-30334,2026-06-03,marketplace,EU,EUR,270.54,27.05,243.49,3
ORD-50335,C-15005,2026-06-03,marketplace,EU,EUR,137.49,0.00,137.49,1
ORD-50336,C-33009,2026-06-03,marketplace,UK,EUR,125.32,0.00,125.32,2
ORD-50337,C-26775,2026-06-03,marketplace,UK,EUR,143.96,0.00,143.96,2
ORD-50338,C-14938,2026-06-03,marketplace,UK,EUR,116.34,0.00,116.34,2
ORD-50339,C-40405,2026-06-03,marketplace,UK,EUR,458.57,45.86,412.71,4
ORD-50340,C-31181,2026-06-03,marketplace,UK,EUR,339.70,67.94,271.76,3
ORD-50341,C-40731,2026-06-03,marketplace,UK,EUR,106.42,0.00,106.42,4
ORD-50342,C-48759,2026-06-03,marketplace,UK,EUR,317.81,0.00,317.81,1
ORD-50343,C-30342,2026-06-03,marketplace,UK,EUR,194.85,0.00,194.85,4
ORD-50344,C-34165,2026-06-03,marketplace,UK,EUR,238.84,0.00,238.84,3
ORD-50345,C-48933,2026-06-03,marketplace,UK,EUR,73.76,0.00,73.76,4
ORD-50346,C-12688,2026-06-03,marketplace,UK,EUR,243.59,48.72,194.87,4
ORD-50347,C-22336,2026-06-03,marketplace,UK,EUR,439.98,88.00,351.98,3
ORD-50348,C-19886,2026-06-03,marketplace,UK,EUR,306.20,61.24,244.96,1
ORD-50349,C-15526,2026-06-03,marketplace,UK,EUR,238.23,0.00,238.23,2
ORD-50350,C-38797,2026-06-03,marketplace,UK,EUR,57.22,5.72,51.50,2
ORD-50351,C-36789,2026-06-03,marketplace,US,EUR,443.89,44.39,399.50,3
ORD-50352,C-31931,2026-06-03,marketplace,US,EUR,338.71,0.00,338.71,1
ORD-50353,C-35333,2026-06-03,marketplace,US,EUR,185.06,37.01,148.05,3
ORD-50354,C-19854,2026-06-03,marketplace,US,EUR,150.88,30.18,120.70,3
ORD-50355,C-32925,2026-06-03,marketplace,US,EUR,75.86,0.00,75.86,3
ORD-50356,C-18450,2026-06-03,marketplace,US,EUR,465.79,46.58,419.21,1
ORD-50357,C-31527,2026-06-03,marketplace,US,EUR,176.22,17.62,158.60,2
ORD-50358,C-16124,2026-06-03,marketplace,US,EUR,334.85,66.97,267.88,4
ORD-50359,C-33763,2026-06-03,marketplace,US,EUR,263.73,0.00,263.73,3
ORD-50360,C-32395,2026-06-03,marketplace,US,EUR,119.32,0.00,119.32,4
ORD-50361,C-20154,2026-06-03,marketplace,US,EUR,124.48,0.00,124.48,1
ORD-50362,C-43271,2026-06-03,marketplace,US,EUR,170.15,0.00,170.15,1
ORD-50363,C-18588,2026-06-03,marketplace,US,EUR,331.25,66.25,265.00,4
ORD-50364,C-20848,2026-06-03,marketplace,US,EUR,107.87,0.00,107.87,4
ORD-50365,C-25566,2026-06-03,marketplace,US,EUR,59.22,0.00,59.22,4
ORD-50366,C-25335,2026-06-03,marketplace,US,EUR,308.66,30.87,277.79,2
ORD-50367,C-22715,2026-06-03,marketplace,US,EUR,176.17,17.62,158.55,3
ORD-50368,C-38874,2026-06-03,marketplace,US,EUR,338.46,67.69,270.77,4
ORD-50369,C-42958,2026-06-03,marketplace,US,EUR,378.55,37.86,340.69,4
ORD-50370,C-49627,2026-06-03,marketplace,US,EUR,465.16,0.00,465.16,2
ORD-50371,C-41495,2026-06-03,marketplace,US,EUR,424.12,0.00,424.12,3
ORD-50372,C-43810,2026-06-03,marketplace,US,EUR,284.00,0.00,284.00,1
ORD-50373,C-27877,2026-06-03,marketplace,US,EUR,165.43,0.00,165.43,4
ORD-50374,C-16010,2026-06-04,web,FR,EUR,104.83,10.48,94.35,2
ORD-50375,C-11747,2026-06-04,web,FR,EUR,399.35,0.00,399.35,4
ORD-50376,C-34507,2026-06-04,web,FR,EUR,63.43,12.69,50.74,2
ORD-50377,C-34570,2026-06-04,web,FR,EUR,209.91,0.00,209.91,2
ORD-50378,C-31973,2026-06-04,web,FR,EUR,52.40,0.00,52.40,2
ORD-50379,C-40962,2026-06-04,web,FR,EUR,100.54,0.00,100.54,2
ORD-50380,C-39399,2026-06-04,web,FR,EUR,373.89,37.39,336.50,1
ORD-50381,C-26772,2026-06-04,web,FR,EUR,438.58,0.00,438.58,2
ORD-50382,C-49903,2026-06-04,web,FR,EUR,407.38,81.48,325.90,4
ORD-50383,C-25573,2026-06-04,web,FR,EUR,88.92,0.00,88.92,3
ORD-50384,C-37513,2026-06-04,web,FR,EUR,93.61,0.00,93.61,4
ORD-50385,C-49107,2026-06-04,web,FR,EUR,67.64,6.76,60.88,1
ORD-50386,C-25855,2026-06-04,web,FR,EUR,318.06,63.61,254.45,2
ORD-50387,C-33122,2026-06-04,web,FR,EUR,168.16,0.00,168.16,2
ORD-50388,C-15610,2026-06-04,web,FR,EUR,291.09,0.00,291.09,3
ORD-50389,C-45656,2026-06-04,web,FR,EUR,69.78,13.96,55.82,1
ORD-50390,C-12853,2026-06-04,web,FR,EUR,211.80,21.18,190.62,4
ORD-50391,C-11064,2026-06-04,web,FR,EUR,471.66,0.00,471.66,3
ORD-50392,C-25802,2026-06-04,web,FR,EUR,386.95,0.00,386.95,1
ORD-50393,C-18743,2026-06-04,web,FR,EUR,379.46,0.00,379.46,1
ORD-50394,C-21474,2026-06-04,web,FR,EUR,195.01,0.00,195.01,4
ORD-50395,C-21945,2026-06-04,web,FR,EUR,471.56,47.16,424.40,2
ORD-50396,C-12423,2026-06-04,web,FR,EUR,67.76,6.78,60.98,3
ORD-50397,C-12746,2026-06-04,web,FR,EUR,128.70,0.00,128.70,3
ORD-50398,C-36098,2026-06-04,web,FR,EUR,450.68,90.14,360.54,4
ORD-50399,C-28750,2026-06-04,web,FR,EUR,151.46,0.00,151.46,3
ORD-50400,C-31753,2026-06-04,web,FR,EUR,419.34,0.00,419.34,3
ORD-50401,C-38636,2026-06-04,web,FR,EUR,94.77,0.00,94.77,4
ORD-50402,C-32219,2026-06-04,web,FR,EUR,367.06,36.71,330.35,2
ORD-50403,C-34074,2026-06-04,web,FR,EUR,258.33,25.83,232.50,3
ORD-50404,C-15172,2026-06-04,web,FR,EUR,392.51,39.25,353.26,4
ORD-50405,C-45748,2026-06-04,web,FR,EUR,305.08,0.00,305.08,3
ORD-50406,C-31490,2026-06-04,web,FR,EUR,181.33,0.00,181.33,3
ORD-50407,C-20921,2026-06-04,web,EU,EUR,305.15,30.52,274.63,4
ORD-50408,C-33105,2026-06-04,web,EU,EUR,194.68,0.00,194.68,4
ORD-50409,C-14917,2026-06-04,web,EU,EUR,160.80,0.00,160.80,4
ORD-50410,C-12040,2026-06-04,web,EU,EUR,199.86,0.00,199.86,2
ORD-50411,C-12280,2026-06-04,web,EU,EUR,413.41,41.34,372.07,2
ORD-50412,C-33733,2026-06-04,web,EU,EUR,69.58,0.00,69.58,4
ORD-50413,C-49655,2026-06-04,web,EU,EUR,457.77,0.00,457.77,2
ORD-50414,C-34380,2026-06-04,web,EU,EUR,338.79,0.00,338.79,4
ORD-50415,C-19023,2026-06-04,web,EU,EUR,375.76,75.15,300.61,3
ORD-50416,C-26358,2026-06-04,web,EU,EUR,215.13,0.00,215.13,1
ORD-50417,C-42705,2026-06-04,web,EU,EUR,51.40,0.00,51.40,4
ORD-50418,C-27155,2026-06-04,web,EU,EUR,441.96,0.00,441.96,3
ORD-50419,C-28715,2026-06-04,web,EU,EUR,349.78,0.00,349.78,4
ORD-50420,C-14853,2026-06-04,web,EU,EUR,128.08,0.00,128.08,4
ORD-50421,C-15753,2026-06-04,web,EU,EUR,115.97,11.60,104.37,3
ORD-50422,C-46044,2026-06-04,web,EU,EUR,333.85,0.00,333.85,3
ORD-50423,C-21409,2026-06-04,web,EU,EUR,432.19,0.00,432.19,3
ORD-50424,C-23171,2026-06-04,web,EU,EUR,263.85,0.00,263.85,2
ORD-50425,C-11722,2026-06-04,web,EU,EUR,144.16,14.42,129.74,3
ORD-50426,C-40631,2026-06-04,web,EU,EUR,283.77,0.00,283.77,2
ORD-50427,C-14308,2026-06-04,web,EU,EUR,309.26,0.00,309.26,3
ORD-50428,C-44451,2026-06-04,web,EU,EUR,215.19,21.52,193.67,4
ORD-50429,C-14833,2026-06-04,web,EU,EUR,378.43,75.69,302.74,2
ORD-50430,C-39489,2026-06-04,web,EU,EUR,467.85,0.00,467.85,4
ORD-50431,C-18410,2026-06-04,web,EU,EUR,339.25,0.00,339.25,2
ORD-50432,C-38352,2026-06-04,web,EU,EUR,377.82,0.00,377.82,1
ORD-50433,C-20028,2026-06-04,web,EU,EUR,405.81,81.16,324.65,3
ORD-50434,C-24776,2026-06-04,web,EU,EUR,112.45,0.00,112.45,3
ORD-50435,C-28615,2026-06-04,web,EU,EUR,456.89,91.38,365.51,1
ORD-50436,C-27986,2026-06-04,web,EU,EUR,150.27,30.05,120.22,2
ORD-50437,C-44962,2026-06-04,web,EU,EUR,315.01,63.00,252.01,1
ORD-50438,C-48784,2026-06-04,web,EU,EUR,261.13,0.00,261.13,2
ORD-50439,C-49658,2026-06-04,web,EU,EUR,115.33,23.07,92.26,3
ORD-50440,C-12699,2026-06-04,web,EU,EUR,410.71,82.14,328.57,1
ORD-50441,C-27344,2026-06-04,web,EU,EUR,75.74,15.15,60.59,2
ORD-50442,C-11984,2026-06-04,web,EU,EUR,377.46,37.75,339.71,4
ORD-50443,C-28983,2026-06-04,web,EU,EUR,431.16,86.23,344.93,3
ORD-50444,C-29492,2026-06-04,web,EU,EUR,252.50,25.25,227.25,4
ORD-50445,C-20359,2026-06-04,web,EU,EUR,72.11,0.00,72.11,4
ORD-50446,C-23370,2026-06-04,web,EU,EUR,222.87,22.29,200.58,3
ORD-50447,C-30926,2026-06-04,web,EU,EUR,306.93,0.00,306.93,3
ORD-50448,C-34283,2026-06-04,web,EU,EUR,469.16,0.00,469.16,1
ORD-50449,C-18029,2026-06-04,web,EU,EUR,180.41,18.04,162.37,3
ORD-50450,C-16344,2026-06-04,web,EU,EUR,237.82,0.00,237.82,1
ORD-50451,C-37402,2026-06-04,web,EU,EUR,167.69,16.77,150.92,2
ORD-50452,C-31458,2026-06-04,web,EU,EUR,463.58,0.00,463.58,3
ORD-50453,C-42654,2026-06-04,web,EU,EUR,123.53,0.00,123.53,4
ORD-50454,C-42595,2026-06-04,web,EU,EUR,259.45,0.00,259.45,1
ORD-50455,C-43124,2026-06-04,web,EU,EUR,79.62,7.96,71.66,4
ORD-50456,C-48230,2026-06-04,web,EU,EUR,465.34,0.00,465.34,3
ORD-50457,C-42433,2026-06-04,web,EU,EUR,61.41,0.00,61.41,4
ORD-50458,C-17044,2026-06-04,web,EU,EUR,165.73,0.00,165.73,4
ORD-50459,C-36427,2026-06-04,web,UK,EUR,156.37,0.00,156.37,3
ORD-50460,C-47373,2026-06-04,web,UK,EUR,59.91,0.00,59.91,2
ORD-50461,C-14818,2026-06-04,web,UK,EUR,199.51,0.00,199.51,4
ORD-50462,C-28331,2026-06-04,web,UK,EUR,261.87,52.37,209.50,1
ORD-50463,C-35814,2026-06-04,web,UK,EUR,96.61,0.00,96.61,3
ORD-50464,C-46558,2026-06-04,web,UK,EUR,389.75,0.00,389.75,3
ORD-50465,C-49483,2026-06-04,web,UK,EUR,372.18,0.00,372.18,4
ORD-50466,C-12550,2026-06-04,web,UK,EUR,260.03,0.00,260.03,2
ORD-50467,C-44034,2026-06-04,web,UK,EUR,353.98,35.40,318.58,4
ORD-50468,C-19160,2026-06-04,web,UK,EUR,105.53,21.11,84.42,3
ORD-50469,C-20649,2026-06-04,web,UK,EUR,449.80,0.00,449.80,4
ORD-50470,C-48910,2026-06-04,web,UK,EUR,475.87,0.00,475.87,3
ORD-50471,C-44887,2026-06-04,web,UK,EUR,263.22,52.64,210.58,4
ORD-50472,C-41122,2026-06-04,web,UK,EUR,351.85,0.00,351.85,1
ORD-50473,C-37298,2026-06-04,web,UK,EUR,202.08,0.00,202.08,3
ORD-50474,C-49119,2026-06-04,web,UK,EUR,390.57,0.00,390.57,4
ORD-50475,C-47855,2026-06-04,web,UK,EUR,156.83,31.37,125.46,2
ORD-50476,C-41486,2026-06-04,web,UK,EUR,357.42,71.48,285.94,2
ORD-50477,C-34916,2026-06-04,web,UK,EUR,270.66,54.13,216.53,2
ORD-50478,C-12069,2026-06-04,web,UK,EUR,401.53,0.00,401.53,1
ORD-50479,C-30558,2026-06-04,web,UK,EUR,123.95,12.40,111.55,4
ORD-50480,C-36894,2026-06-04,web,UK,EUR,106.63,0.00,106.63,4
ORD-50481,C-19049,2026-06-04,web,UK,EUR,424.04,0.00,424.04,2
ORD-50482,C-44437,2026-06-04,web,UK,EUR,286.79,28.68,258.11,4
ORD-50483,C-40124,2026-06-04,web,UK,EUR,178.05,0.00,178.05,3
ORD-50484,C-49981,2026-06-04,web,UK,EUR,280.36,0.00,280.36,4
ORD-50485,C-28284,2026-06-04,web,UK,EUR,124.60,0.00,124.60,3
ORD-50486,C-28940,2026-06-04,web,UK,EUR,138.94,0.00,138.94,2
ORD-50487,C-30777,2026-06-04,web,UK,EUR,343.71,34.37,309.34,4
ORD-50488,C-28860,2026-06-04,web,UK,EUR,193.47,0.00,193.47,1
ORD-50489,C-34883,2026-06-04,web,UK,EUR,292.33,58.47,233.86,4
ORD-50490,C-29035,2026-06-04,web,UK,EUR,400.09,0.00,400.09,1
ORD-50491,C-32699,2026-06-04,web,UK,EUR,166.56,0.00,166.56,4
ORD-50492,C-24023,2026-06-04,web,UK,EUR,328.63,32.86,295.77,2
ORD-50493,C-46832,2026-06-04,web,UK,EUR,404.30,0.00,404.30,3
ORD-50494,C-48458,2026-06-04,web,UK,EUR,100.40,20.08,80.32,2
ORD-50495,C-24789,2026-06-04,web,UK,EUR,146.68,29.34,117.34,2
ORD-50496,C-31646,2026-06-04,web,UK,EUR,63.10,6.31,56.79,4
ORD-50497,C-10339,2026-06-04,web,UK,EUR,84.24,0.00,84.24,2
ORD-50498,C-41290,2026-06-04,web,UK,EUR,219.04,21.90,197.14,2
ORD-50499,C-31048,2026-06-04,web,UK,EUR,372.60,0.00,372.60,3
ORD-50500,C-47626,2026-06-04,web,UK,EUR,324.20,0.00,324.20,2
ORD-50501,C-21473,2026-06-04,web,UK,EUR,275.47,0.00,275.47,4
ORD-50502,C-12381,2026-06-04,web,UK,EUR,428.19,0.00,428.19,4
ORD-50503,C-28970,2026-06-04,web,UK,EUR,386.70,0.00,386.70,1
ORD-50504,C-49503,2026-06-04,web,UK,EUR,44.08,8.82,35.26,1
ORD-50505,C-28649,2026-06-04,web,UK,EUR,448.52,0.00,448.52,4
ORD-50506,C-44361,2026-06-04,web,UK,EUR,475.20,95.04,380.16,4
ORD-50507,C-40672,2026-06-04,web,US,EUR,99.05,19.81,79.24,3
ORD-50508,C-31671,2026-06-04,web,US,EUR,124.84,0.00,124.84,2
ORD-50509,C-22202,2026-06-04,web,US,EUR,361.69,0.00,361.69,1
ORD-50510,C-47210,2026-06-04,web,US,EUR,364.11,0.00,364.11,2
ORD-50511,C-38029,2026-06-04,web,US,EUR,117.22,11.72,105.50,3
ORD-50512,C-22109,2026-06-04,web,US,EUR,78.16,0.00,78.16,2
ORD-50513,C-10447,2026-06-04,web,US,EUR,250.08,0.00,250.08,3
ORD-50514,C-27497,2026-06-04,web,US,EUR,208.77,20.88,187.89,3
ORD-50515,C-10749,2026-06-04,web,US,EUR,172.86,34.57,138.29,3
ORD-50516,C-14071,2026-06-04,web,US,EUR,327.62,0.00,327.62,1
ORD-50517,C-36569,2026-06-04,web,US,EUR,244.77,0.00,244.77,3
ORD-50518,C-34087,2026-06-04,web,US,EUR,343.73,0.00,343.73,2
ORD-50519,C-41338,2026-06-04,web,US,EUR,136.42,0.00,136.42,2
ORD-50520,C-34485,2026-06-04,web,US,EUR,240.19,48.04,192.15,4
ORD-50521,C-45226,2026-06-04,web,US,EUR,348.85,34.89,313.96,2
ORD-50522,C-15365,2026-06-04,web,US,EUR,375.22,75.04,300.18,4
ORD-50523,C-15118,2026-06-04,web,US,EUR,272.40,0.00,272.40,1
ORD-50524,C-43127,2026-06-04,web,US,EUR,67.17,13.43,53.74,2
ORD-50525,C-20783,2026-06-04,web,US,EUR,291.99,0.00,291.99,3
ORD-50526,C-17617,2026-06-04,web,US,EUR,415.97,41.60,374.37,2
ORD-50527,C-15959,2026-06-04,web,US,EUR,355.44,35.54,319.90,4
ORD-50528,C-18647,2026-06-04,web,US,EUR,395.82,39.58,356.24,4
ORD-50529,C-46621,2026-06-04,web,US,EUR,240.99,0.00,240.99,4
ORD-50530,C-11426,2026-06-04,web,US,EUR,336.02,0.00,336.02,4
ORD-50531,C-24280,2026-06-04,web,US,EUR,151.96,0.00,151.96,1
ORD-50532,C-14178,2026-06-04,web,US,EUR,59.93,0.00,59.93,1
ORD-50533,C-40937,2026-06-04,web,US,EUR,451.22,0.00,451.22,1
ORD-50534,C-18875,2026-06-04,web,US,EUR,166.32,0.00,166.32,4
ORD-50535,C-39395,2026-06-04,web,US,EUR,204.76,20.48,184.28,4
ORD-50536,C-18715,2026-06-04,web,US,EUR,205.28,41.06,164.22,3
ORD-50537,C-35759,2026-06-04,web,US,EUR,92.20,18.44,73.76,2
ORD-50538,C-10227,2026-06-04,web,US,EUR,360.26,0.00,360.26,1
ORD-50539,C-45680,2026-06-04,web,US,EUR,470.54,47.05,423.49,4
ORD-50540,C-26220,2026-06-04,web,US,EUR,274.05,0.00,274.05,4
ORD-50541,C-22352,2026-06-04,web,US,EUR,192.31,0.00,192.31,1
ORD-50542,C-11025,2026-06-04,web,US,EUR,54.18,5.42,48.76,2
ORD-50543,C-48924,2026-06-04,web,US,EUR,130.68,0.00,130.68,1
ORD-50544,C-26038,2026-06-04,web,US,EUR,236.43,0.00,236.43,1
ORD-50545,C-45373,2026-06-04,web,US,EUR,217.00,0.00,217.00,2
ORD-50546,C-19183,2026-06-04,web,US,EUR,371.93,0.00,371.93,3
ORD-50547,C-30899,2026-06-04,mobile,FR,EUR,443.21,88.64,354.57,3
ORD-50548,C-44160,2026-06-04,mobile,FR,EUR,144.24,0.00,144.24,2
ORD-50549,C-13994,2026-06-04,mobile,FR,EUR,221.97,0.00,221.97,2
ORD-50550,C-46428,2026-06-04,mobile,FR,EUR,315.44,31.54,283.90,4
ORD-50551,C-34979,2026-06-04,mobile,FR,EUR,60.63,0.00,60.63,3
ORD-50552,C-19779,2026-06-04,mobile,FR,EUR,346.38,34.64,311.74,3
ORD-50553,C-41032,2026-06-04,mobile,FR,EUR,205.64,41.13,164.51,2
ORD-50554,C-19460,2026-06-04,mobile,FR,EUR,413.71,0.00,413.71,4
ORD-50555,C-37045,2026-06-04,mobile,FR,EUR,442.49,88.50,353.99,4
ORD-50556,C-35455,2026-06-04,mobile,FR,EUR,285.21,0.00,285.21,2
ORD-50557,C-15181,2026-06-04,mobile,FR,EUR,152.20,0.00,152.20,4
ORD-50558,C-45103,2026-06-04,mobile,FR,EUR,412.74,0.00,412.74,2
ORD-50559,C-49647,2026-06-04,mobile,FR,EUR,62.68,6.27,56.41,1
ORD-50560,C-48507,2026-06-04,mobile,FR,EUR,424.39,0.00,424.39,2
ORD-50561,C-29869,2026-06-04,mobile,FR,EUR,250.93,0.00,250.93,1
ORD-50562,C-17688,2026-06-04,mobile,FR,EUR,133.20,0.00,133.20,4
ORD-50563,C-23402,2026-06-04,mobile,FR,EUR,442.35,88.47,353.88,4
ORD-50564,C-31077,2026-06-04,mobile,FR,EUR,442.66,88.53,354.13,3
ORD-50565,C-33544,2026-06-04,mobile,FR,EUR,207.49,41.50,165.99,3
ORD-50566,C-42589,2026-06-04,mobile,FR,EUR,155.09,31.02,124.07,4
ORD-50567,C-30986,2026-06-04,mobile,FR,EUR,83.39,8.34,75.05,2
ORD-50568,C-12996,2026-06-04,mobile,FR,EUR,203.11,20.31,182.80,2
ORD-50569,C-27090,2026-06-04,mobile,FR,EUR,366.15,0.00,366.15,4
ORD-50570,C-31618,2026-06-04,mobile,FR,EUR,169.88,0.00,169.88,2
ORD-50571,C-42722,2026-06-04,mobile,FR,EUR,207.13,0.00,207.13,3
ORD-50572,C-42151,2026-06-04,mobile,FR,EUR,153.22,15.32,137.90,4
ORD-50573,C-21092,2026-06-04,mobile,FR,EUR,114.02,0.00,114.02,2
ORD-50574,C-22061,2026-06-04,mobile,FR,EUR,356.94,35.69,321.25,1
ORD-50575,C-13179,2026-06-04,mobile,FR,EUR,270.54,0.00,270.54,1
ORD-50576,C-14454,2026-06-04,mobile,FR,EUR,221.45,0.00,221.45,2
ORD-50577,C-13961,2026-06-04,mobile,EU,EUR,262.52,0.00,262.52,4
ORD-50578,C-10433,2026-06-04,mobile,EU,EUR,330.09,0.00,330.09,4
ORD-50579,C-28005,2026-06-04,mobile,EU,EUR,45.21,9.04,36.17,3
ORD-50580,C-21748,2026-06-04,mobile,EU,EUR,47.54,4.75,42.79,1
ORD-50581,C-19758,2026-06-04,mobile,EU,EUR,443.94,88.79,355.15,2
ORD-50582,C-26542,2026-06-04,mobile,EU,EUR,124.45,24.89,99.56,3
ORD-50583,C-15178,2026-06-04,mobile,EU,EUR,157.62,15.76,141.86,3
ORD-50584,C-47027,2026-06-04,mobile,EU,EUR,462.09,46.21,415.88,2
ORD-50585,C-29659,2026-06-04,mobile,EU,EUR,475.70,0.00,475.70,1
ORD-50586,C-16127,2026-06-04,mobile,EU,EUR,327.64,0.00,327.64,4
ORD-50587,C-41195,2026-06-04,mobile,EU,EUR,206.88,41.38,165.50,1
ORD-50588,C-15418,2026-06-04,mobile,EU,EUR,320.17,0.00,320.17,4
ORD-50589,C-47083,2026-06-04,mobile,EU,EUR,411.95,0.00,411.95,1
ORD-50590,C-25057,2026-06-04,mobile,EU,EUR,433.71,0.00,433.71,2
ORD-50591,C-41162,2026-06-04,mobile,EU,EUR,436.56,87.31,349.25,3
ORD-50592,C-28374,2026-06-04,mobile,EU,EUR,60.49,0.00,60.49,1
ORD-50593,C-11026,2026-06-04,mobile,EU,EUR,118.92,0.00,118.92,2
ORD-50594,C-15042,2026-06-04,mobile,EU,EUR,298.30,29.83,268.47,3
ORD-50595,C-47138,2026-06-04,mobile,EU,EUR,111.48,0.00,111.48,4
ORD-50596,C-31740,2026-06-04,mobile,EU,EUR,337.90,67.58,270.32,4
ORD-50597,C-15139,2026-06-04,mobile,EU,EUR,372.47,0.00,372.47,3
ORD-50598,C-25213,2026-06-04,mobile,EU,EUR,63.63,6.36,57.27,1
ORD-50599,C-49033,2026-06-04,mobile,EU,EUR,189.86,37.97,151.89,4
ORD-50600,C-11941,2026-06-04,mobile,EU,EUR,466.33,0.00,466.33,3
ORD-50601,C-42152,2026-06-04,mobile,EU,EUR,384.76,38.48,346.28,2
ORD-50602,C-38301,2026-06-04,mobile,EU,EUR,196.56,19.66,176.90,2
ORD-50603,C-15616,2026-06-04,mobile,EU,EUR,339.07,33.91,305.16,3
ORD-50604,C-15376,2026-06-04,mobile,EU,EUR,391.14,0.00,391.14,3
ORD-50605,C-35534,2026-06-04,mobile,EU,EUR,107.86,0.00,107.86,3
ORD-50606,C-10340,2026-06-04,mobile,EU,EUR,198.71,0.00,198.71,3
ORD-50607,C-16699,2026-06-04,mobile,EU,EUR,235.68,0.00,235.68,2
ORD-50608,C-39415,2026-06-04,mobile,EU,EUR,78.41,7.84,70.57,4
ORD-50609,C-33194,2026-06-04,mobile,EU,EUR,85.45,0.00,85.45,1
ORD-50610,C-35246,2026-06-04,mobile,EU,EUR,302.65,0.00,302.65,1
ORD-50611,C-15550,2026-06-04,mobile,EU,EUR,168.41,16.84,151.57,2
ORD-50612,C-34951,2026-06-04,mobile,EU,EUR,291.66,0.00,291.66,2
ORD-50613,C-27590,2026-06-04,mobile,EU,EUR,101.09,0.00,101.09,4
ORD-50614,C-38486,2026-06-04,mobile,EU,EUR,104.21,0.00,104.21,3
ORD-50615,C-15041,2026-06-04,mobile,EU,EUR,225.29,22.53,202.76,3
ORD-50616,C-42492,2026-06-04,mobile,EU,EUR,150.75,0.00,150.75,2
ORD-50617,C-35932,2026-06-04,mobile,UK,EUR,99.62,0.00,99.62,3
ORD-50618,C-31596,2026-06-04,mobile,UK,EUR,410.31,41.03,369.28,4
ORD-50619,C-18921,2026-06-04,mobile,UK,EUR,187.28,37.46,149.82,3
ORD-50620,C-41392,2026-06-04,mobile,UK,EUR,181.09,0.00,181.09,3
ORD-50621,C-30915,2026-06-04,mobile,UK,EUR,118.16,11.82,106.34,3
ORD-50622,C-47740,2026-06-04,mobile,UK,EUR,363.34,36.33,327.01,2
ORD-50623,C-35751,2026-06-04,mobile,UK,EUR,183.39,0.00,183.39,3
ORD-50624,C-23094,2026-06-04,mobile,UK,EUR,90.11,18.02,72.09,2
ORD-50625,C-11763,2026-06-04,mobile,UK,EUR,339.95,67.99,271.96,4
ORD-50626,C-38734,2026-06-04,mobile,UK,EUR,454.91,0.00,454.91,3
ORD-50627,C-36813,2026-06-04,mobile,UK,EUR,405.76,0.00,405.76,4
ORD-50628,C-25861,2026-06-04,mobile,UK,EUR,101.24,0.00,101.24,3
ORD-50629,C-34706,2026-06-04,mobile,UK,EUR,329.81,32.98,296.83,1
ORD-50630,C-41407,2026-06-04,mobile,UK,EUR,237.59,47.52,190.07,4
ORD-50631,C-45628,2026-06-04,mobile,UK,EUR,275.12,27.51,247.61,1
ORD-50632,C-45186,2026-06-04,mobile,UK,EUR,387.92,0.00,387.92,1
ORD-50633,C-33265,2026-06-04,mobile,UK,EUR,88.12,0.00,88.12,2
ORD-50634,C-46911,2026-06-04,mobile,UK,EUR,324.68,0.00,324.68,4
ORD-50635,C-38210,2026-06-04,mobile,UK,EUR,465.40,0.00,465.40,1
ORD-50636,C-24549,2026-06-04,mobile,UK,EUR,44.64,0.00,44.64,2
ORD-50637,C-40347,2026-06-04,mobile,UK,EUR,236.14,23.61,212.53,2
ORD-50638,C-41638,2026-06-04,mobile,UK,EUR,191.79,0.00,191.79,1
ORD-50639,C-17606,2026-06-04,mobile,UK,EUR,169.99,0.00,169.99,2
ORD-50640,C-39840,2026-06-04,mobile,UK,EUR,193.26,0.00,193.26,2
ORD-50641,C-38715,2026-06-04,mobile,US,EUR,193.25,0.00,193.25,4
ORD-50642,C-12928,2026-06-04,mobile,US,EUR,180.32,0.00,180.32,1
ORD-50643,C-17167,2026-06-04,mobile,US,EUR,49.94,0.00,49.94,2
ORD-50644,C-43816,2026-06-04,mobile,US,EUR,449.17,0.00,449.17,2
ORD-50645,C-46690,2026-06-04,mobile,US,EUR,282.84,0.00,282.84,4
ORD-50646,C-36545,2026-06-04,mobile,US,EUR,461.72,0.00,461.72,2
ORD-50647,C-35924,2026-06-04,mobile,US,EUR,122.01,12.20,109.81,1
ORD-50648,C-39463,2026-06-04,mobile,US,EUR,364.45,0.00,364.45,4
ORD-50649,C-23486,2026-06-04,mobile,US,EUR,211.09,0.00,211.09,3
ORD-50650,C-47837,2026-06-04,mobile,US,EUR,371.02,0.00,371.02,1
