event_date,page_path,country,device,sessions,pageviews,bounce_rate,avg_session_sec
2026-06-08,/docs,US,mobile,185,386,46.61,262.31
2026-06-08,/docs,US,tablet,47,92,41.35,165.53
2026-06-08,/blog/launch,FR,desktop,172,236,42.40,110.47
2026-06-08,/blog/launch,FR,mobile,139,171,44.20,293.43
2026-06-08,/blog/launch,FR,tablet,29,56,57.35,102.52
2026-06-08,/blog/launch,EU,desktop,176,298,45.34,176.63
2026-06-08,/blog/launch,EU,mobile,156,223,38.80,197.17
2026-06-08,/blog/launch,EU,tablet,33,61,54.85,90.90
2026-06-08,/blog/launch,UK,desktop,156,201,36.19,131.61
2026-06-08,/blog/launch,UK,mobile,150,219,34.31,79.17
2026-06-08,/blog/launch,UK,tablet,30,43,31.34,287.22
2026-06-08,/blog/launch,US,desktop,136,233,29.57,309.85
2026-06-08,/blog/launch,US,mobile,123,230,33.23,70.27
2026-06-08,/blog/launch,US,tablet,26,49,37.67,106.40
2026-06-08,/contact,FR,desktop,110,227,41.69,202.70
2026-06-08,/contact,FR,mobile,102,124,56.89,304.39
2026-06-08,/contact,FR,tablet,21,36,32.04,280.59
2026-06-08,/contact,EU,desktop,132,230,53.61,101.44
2026-06-08,/contact,EU,mobile,125,245,55.90,272.75
2026-06-08,/contact,EU,tablet,24,31,57.10,225.77
2026-06-08,/contact,UK,desktop,116,146,35.37,266.87
2026-06-08,/contact,UK,mobile,127,242,58.86,266.38
2026-06-08,/contact,UK,tablet,20,24,57.90,93.33
2026-06-08,/contact,US,desktop,122,222,42.15,114.92
2026-06-08,/contact,US,mobile,118,169,35.17,307.89
2026-06-08,/contact,US,tablet,21,27,40.71,200.83
2026-06-08,/signup,FR,desktop,214,372,31.69,218.94
2026-06-08,/signup,FR,mobile,154,190,59.87,315.69
2026-06-08,/signup,FR,tablet,31,56,33.07,177.63
2026-06-08,/signup,EU,desktop,174,248,30.38,225.87
2026-06-08,/signup,EU,mobile,158,197,38.22,192.67
2026-06-08,/signup,EU,tablet,30,60,58.09,153.36
2026-06-08,/signup,UK,desktop,178,332,29.22,258.34
2026-06-08,/signup,UK,mobile,182,374,40.31,223.18
2026-06-08,/signup,UK,tablet,36,70,37.02,97.39
2026-06-08,/signup,US,desktop,179,273,44.15,256.96
2026-06-08,/signup,US,mobile,153,295,36.49,130.87
2026-06-08,/signup,US,tablet,37,66,33.17,206.17
2026-06-09,/,FR,desktop,480,808,40.62,307.16
2026-06-09,/,FR,mobile,482,673,30.24,137.81
2026-06-09,/,FR,tablet,103,216,28.15,85.50
2026-06-09,/,EU,desktop,583,1113,32.40,304.03
2026-06-09,/,EU,mobile,411,545,56.66,318.26
2026-06-09,/,EU,tablet,98,139,28.69,94.27
2026-06-09,/,UK,desktop,503,607,56.83,175.87
2026-06-09,/,UK,mobile,494,919,52.26,69.30
2026-06-09,/,UK,tablet,102,190,51.22,252.64
2026-06-09,/,US,desktop,573,823,30.41,83.54
2026-06-09,/,US,mobile,386,625,52.48,291.72
2026-06-09,/,US,tablet,110,203,46.43,319.19
2026-06-09,/pricing,FR,desktop,300,469,33.32,193.48
2026-06-09,/pricing,FR,mobile,287,497,45.39,109.14
2026-06-09,/pricing,FR,tablet,60,113,34.51,224.79
2026-06-09,/pricing,EU,desktop,364,578,39.68,123.81
2026-06-09,/pricing,EU,mobile,239,415,48.52,65.54
2026-06-09,/pricing,EU,tablet,63,84,30.20,197.79
2026-06-09,/pricing,UK,desktop,277,478,60.38,257.85
2026-06-09,/pricing,UK,mobile,304,436,37.00,307.46
2026-06-09,/pricing,UK,tablet,56,74,49.53,197.39
2026-06-09,/pricing,US,desktop,284,431,34.82,115.54
2026-06-09,/pricing,US,mobile,263,406,35.46,150.41
2026-06-09,/pricing,US,tablet,63,107,41.07,297.56
2026-06-09,/product,FR,desktop,300,459,37.71,301.42
2026-06-09,/product,FR,mobile,339,518,38.01,221.40
2026-06-09,/product,FR,tablet,70,105,45.70,241.47
2026-06-09,/product,EU,desktop,332,606,28.21,102.54
2026-06-09,/product,EU,mobile,263,364,47.60,104.49
2026-06-09,/product,EU,tablet,74,116,34.64,188.62
2026-06-09,/product,UK,desktop,392,769,54.29,271.61
2026-06-09,/product,UK,mobile,285,476,50.86,236.27
2026-06-09,/product,UK,tablet,61,106,51.07,223.04
2026-06-09,/product,US,desktop,384,802,44.13,165.75
2026-06-09,/product,US,mobile,328,419,44.17,62.76
2026-06-09,/product,US,tablet,62,78,31.25,71.79
2026-06-09,/docs,FR,desktop,232,339,58.58,190.62
2026-06-09,/docs,FR,mobile,202,363,42.00,216.79
2026-06-09,/docs,FR,tablet,45,76,39.42,288.85
2026-06-09,/docs,EU,desktop,207,376,30.02,220.97
2026-06-09,/docs,EU,mobile,173,255,52.72,130.34
2026-06-09,/docs,EU,tablet,43,83,42.20,114.57
2026-06-09,/docs,UK,desktop,208,260,42.66,124.51
2026-06-09,/docs,UK,mobile,218,306,35.10,260.36
2026-06-09,/docs,UK,tablet,38,48,61.05,202.03
2026-06-09,/docs,US,desktop,208,349,48.53,190.79
2026-06-09,/docs,US,mobile,178,300,44.64,229.03
2026-06-09,/docs,US,tablet,42,58,57.18,129.69
2026-06-09,/blog/launch,FR,desktop,139,274,40.72,255.88
2026-06-09,/blog/launch,FR,mobile,123,244,42.21,295.16
2026-06-09,/blog/launch,FR,tablet,34,57,58.53,236.70
2026-06-09,/blog/launch,EU,desktop,176,330,49.72,133.71
2026-06-09,/blog/launch,EU,mobile,148,218,28.63,271.34
2026-06-09,/blog/launch,EU,tablet,26,48,58.64,213.32
2026-06-09,/blog/launch,UK,desktop,145,237,47.32,129.71
2026-06-09,/blog/launch,UK,mobile,157,308,61.42,96.24
2026-06-09,/blog/launch,UK,tablet,33,64,30.30,181.81
2026-06-09,/blog/launch,US,desktop,173,221,43.71,319.20
2026-06-09,/blog/launch,US,mobile,152,230,49.83,311.39
2026-06-09,/blog/launch,US,tablet,28,53,36.15,64.28
2026-06-09,/contact,FR,desktop,112,218,55.24,237.27
2026-06-09,/contact,FR,mobile,120,239,47.25,281.97
2026-06-09,/contact,FR,tablet,23,41,38.50,121.60
2026-06-09,/contact,EU,desktop,133,263,29.07,140.47
2026-06-09,/contact,EU,mobile,100,171,60.54,264.09
2026-06-09,/contact,EU,tablet,21,32,56.75,189.84
2026-06-09,/contact,UK,desktop,120,216,33.01,220.66
2026-06-09,/contact,UK,mobile,95,147,47.32,130.67
2026-06-09,/contact,UK,tablet,22,38,37.65,75.96
2026-06-09,/contact,US,desktop,119,208,43.89,270.49
2026-06-09,/contact,US,mobile,109,194,44.94,295.31
2026-06-09,/contact,US,tablet,25,51,57.99,142.15
2026-06-09,/signup,FR,desktop,185,289,54.86,61.60
2026-06-09,/signup,FR,mobile,180,367,33.92,236.18
2026-06-09,/signup,FR,tablet,30,39,34.67,311.21
2026-06-09,/signup,EU,desktop,195,248,29.24,219.31
2026-06-09,/signup,EU,mobile,191,354,40.41,291.16
2026-06-09,/signup,EU,tablet,32,47,41.60,297.98
2026-06-09,/signup,UK,desktop,212,394,43.21,106.42
2026-06-09,/signup,UK,mobile,149,233,50.61,159.75
2026-06-09,/signup,UK,tablet,39,72,42.46,241.49
2026-06-09,/signup,US,desktop,196,319,37.47,234.23
2026-06-09,/signup,US,mobile,192,348,42.81,255.57
2026-06-09,/signup,US,tablet,38,60,54.98,312.75
2026-06-10,/,FR,desktop,486,809,60.97,226.26
2026-06-10,/,FR,mobile,423,866,58.27,262.67
2026-06-10,/,FR,tablet,108,213,60.70,222.76
2026-06-10,/,EU,desktop,496,826,50.48,303.87
2026-06-10,/,EU,mobile,403,652,34.52,149.57
2026-06-10,/,EU,tablet,94,152,32.98,221.07
2026-06-10,/,UK,desktop,560,925,33.12,167.03
2026-06-10,/,UK,mobile,495,981,55.45,242.69
2026-06-10,/,UK,tablet,90,151,40.84,210.77
2026-06-10,/,US,desktop,561,926,49.53,154.44
2026-06-10,/,US,mobile,409,557,40.66,116.23
2026-06-10,/,US,tablet,88,111,35.29,270.15
2026-06-10,/pricing,FR,desktop,295,614,41.54,183.16
2026-06-10,/pricing,FR,mobile,254,416,30.69,300.21
2026-06-10,/pricing,FR,tablet,58,82,45.97,262.15
2026-06-10,/pricing,EU,desktop,360,519,29.52,256.37
2026-06-10,/pricing,EU,mobile,253,420,49.38,188.17
2026-06-10,/pricing,EU,tablet,54,75,60.12,244.10
2026-06-10,/pricing,UK,desktop,299,437,48.64,252.05
2026-06-10,/pricing,UK,mobile,245,387,31.77,119.02
2026-06-10,/pricing,UK,tablet,57,96,34.73,219.34
2026-06-10,/pricing,US,desktop,293,557,39.08,142.94
2026-06-10,/pricing,US,mobile,275,393,37.97,276.18
2026-06-10,/pricing,US,tablet,53,94,43.41,129.74
2026-06-10,/product,FR,desktop,322,615,34.19,127.74
2026-06-10,/product,FR,mobile,283,395,61.03,114.26
2026-06-10,/product,FR,tablet,60,106,31.46,132.34
2026-06-10,/product,EU,desktop,396,643,58.47,238.99
2026-06-10,/product,EU,mobile,353,619,59.75,123.31
2026-06-10,/product,EU,tablet,73,121,40.45,115.02
2026-06-10,/product,UK,desktop,343,520,56.81,312.86
2026-06-10,/product,UK,mobile,328,573,36.37,253.32
2026-06-10,/product,UK,tablet,56,86,43.43,228.31
2026-06-10,/product,US,desktop,399,631,38.63,171.72
2026-06-10,/product,US,mobile,312,469,46.26,126.96
2026-06-10,/product,US,tablet,62,92,40.02,202.53
2026-06-10,/docs,FR,desktop,193,345,30.17,141.27
2026-06-10,/docs,FR,mobile,194,305,51.69,273.83
2026-06-10,/docs,FR,tablet,47,77,51.18,250.86
2026-06-10,/docs,EU,desktop,216,274,47.82,143.40
2026-06-10,/docs,EU,mobile,179,234,28.71,81.36
2026-06-10,/docs,EU,tablet,41,64,50.03,200.25
2026-06-10,/docs,UK,desktop,252,509,42.94,195.68
2026-06-10,/docs,UK,mobile,216,412,32.70,160.46
2026-06-10,/docs,UK,tablet,40,72,60.66,206.79
2026-06-10,/docs,US,desktop,256,460,53.98,295.29
2026-06-10,/docs,US,mobile,178,345,56.51,219.30
2026-06-10,/docs,US,tablet,43,61,58.26,251.74
2026-06-10,/blog/launch,FR,desktop,144,292,57.59,231.33
2026-06-10,/blog/launch,FR,mobile,133,169,54.84,224.62
2026-06-10,/blog/launch,FR,tablet,26,36,38.07,120.59
2026-06-10,/blog/launch,EU,desktop,163,250,53.25,178.34
2026-06-10,/blog/launch,EU,mobile,156,273,52.24,77.59
2026-06-10,/blog/launch,EU,tablet,32,58,38.34,276.19
2026-06-10,/blog/launch,UK,desktop,154,210,53.32,117.13
2026-06-10,/blog/launch,UK,mobile,152,222,34.79,173.08
2026-06-10,/blog/launch,UK,tablet,27,34,58.64,171.71
2026-06-10,/blog/launch,US,desktop,152,303,55.31,276.01
2026-06-10,/blog/launch,US,mobile,150,193,54.79,66.94
2026-06-10,/blog/launch,US,tablet,34,49,48.80,62.05
2026-06-10,/contact,FR,desktop,134,199,37.40,75.89
2026-06-10,/contact,FR,mobile,96,141,43.43,196.73
2026-06-10,/contact,FR,tablet,27,34,38.30,178.74
2026-06-10,/contact,EU,desktop,122,169,48.14,235.01
2026-06-10,/contact,EU,mobile,107,172,54.30,64.31
2026-06-10,/contact,EU,tablet,26,42,45.08,281.35
2026-06-10,/contact,UK,desktop,116,158,42.77,275.87
2026-06-10,/contact,UK,mobile,107,199,44.55,265.09
2026-06-10,/contact,UK,tablet,25,33,53.61,289.08
2026-06-10,/contact,US,desktop,121,161,38.68,307.56
2026-06-10,/contact,US,mobile,125,176,36.79,203.13
2026-06-10,/contact,US,tablet,27,47,40.41,283.15
2026-06-10,/signup,FR,desktop,195,322,60.95,109.10
2026-06-10,/signup,FR,mobile,171,225,57.02,202.21
2026-06-10,/signup,FR,tablet,35,54,48.13,219.17
2026-06-10,/signup,EU,desktop,164,278,53.98,141.50
2026-06-10,/signup,EU,mobile,182,282,56.36,289.76
2026-06-10,/signup,EU,tablet,31,41,60.26,258.65
2026-06-10,/signup,UK,desktop,182,343,43.32,272.03
2026-06-10,/signup,UK,mobile,167,249,60.96,182.73
2026-06-10,/signup,UK,tablet,37,56,55.41,248.90
2026-06-10,/signup,US,desktop,170,219,37.32,180.82
2026-06-10,/signup,US,mobile,183,377,38.90,215.44
2026-06-10,/signup,US,tablet,38,65,43.84,244.97
2026-06-11,/,FR,desktop,453,927,32.82,282.76
2026-06-11,/,FR,mobile,409,502,45.26,256.53
2026-06-11,/,FR,tablet,96,117,44.08,288.02
2026-06-11,/,EU,desktop,476,823,42.15,82.27
2026-06-11,/,EU,mobile,489,748,57.80,198.07
2026-06-11,/,EU,tablet,99,171,57.88,230.71
2026-06-11,/,UK,desktop,540,658,40.93,205.37
2026-06-11,/,UK,mobile,400,695,48.64,99.52
2026-06-11,/,UK,tablet,109,161,42.95,106.81
2026-06-11,/,US,desktop,516,744,47.53,237.23
2026-06-11,/,US,mobile,513,664,39.80,236.69
2026-06-11,/,US,tablet,91,161,43.55,130.09
2026-06-11,/pricing,FR,desktop,299,396,48.85,269.00
2026-06-11,/pricing,FR,mobile,311,378,59.21,292.71
2026-06-11,/pricing,FR,tablet,60,82,35.58,284.47
2026-06-11,/pricing,EU,desktop,321,441,59.85,155.09
2026-06-11,/pricing,EU,mobile,315,424,35.13,251.23
2026-06-11,/pricing,EU,tablet,59,87,49.84,283.01
2026-06-11,/pricing,UK,desktop,296,492,53.33,62.04
2026-06-11,/pricing,UK,mobile,277,393,47.06,146.70
2026-06-11,/pricing,UK,tablet,58,84,46.86,83.06
2026-06-11,/pricing,US,desktop,350,470,37.50,190.81
2026-06-11,/pricing,US,mobile,303,423,54.47,203.29
2026-06-11,/pricing,US,tablet,67,126,52.76,240.41
2026-06-11,/product,FR,desktop,368,724,36.53,206.88
2026-06-11,/product,FR,mobile,312,605,45.76,219.24
2026-06-11,/product,FR,tablet,62,103,56.72,96.88
2026-06-11,/product,EU,desktop,378,627,49.25,235.66
2026-06-11,/product,EU,mobile,303,620,43.71,160.24
2026-06-11,/product,EU,tablet,56,88,28.01,186.52
2026-06-11,/product,UK,desktop,302,518,60.09,116.85
2026-06-11,/product,UK,mobile,276,513,56.86,271.20
2026-06-11,/product,UK,tablet,59,80,58.23,257.77
2026-06-11,/product,US,desktop,399,837,54.49,257.91
2026-06-11,/product,US,mobile,302,524,35.05,165.75
2026-06-11,/product,US,tablet,65,85,58.22,209.90
2026-06-11,/docs,FR,desktop,250,425,57.10,74.57
2026-06-11,/docs,FR,mobile,185,247,29.45,284.94
2026-06-11,/docs,FR,tablet,45,60,34.54,155.66
2026-06-11,/docs,EU,desktop,200,391,40.15,198.22
2026-06-11,/docs,EU,mobile,169,251,43.74,73.69
2026-06-11,/docs,EU,tablet,44,89,37.07,155.26
2026-06-11,/docs,UK,desktop,194,334,32.21,194.18
2026-06-11,/docs,UK,mobile,199,397,38.05,72.82
2026-06-11,/docs,UK,tablet,40,48,58.68,220.79
2026-06-11,/docs,US,desktop,225,288,42.67,157.10
2026-06-11,/docs,US,mobile,185,350,47.45,146.44
2026-06-11,/docs,US,tablet,38,46,58.40,118.13
2026-06-11,/blog/launch,FR,desktop,173,215,56.23,93.09
2026-06-11,/blog/launch,FR,mobile,133,191,59.85,226.65
2026-06-11,/blog/launch,FR,tablet,27,38,29.34,111.52
2026-06-11,/blog/launch,EU,desktop,167,239,38.06,162.66
2026-06-11,/blog/launch,EU,mobile,120,169,28.85,65.91
2026-06-11,/blog/launch,EU,tablet,29,60,49.99,310.73
2026-06-11,/blog/launch,UK,desktop,181,341,42.60,88.15
2026-06-11,/blog/launch,UK,mobile,155,260,28.31,121.09
2026-06-11,/blog/launch,UK,tablet,33,43,38.73,63.34
2026-06-11,/blog/launch,US,desktop,164,269,43.65,196.76
2026-06-11,/blog/launch,US,mobile,131,254,51.52,136.95
2026-06-11,/blog/launch,US,tablet,28,35,32.02,255.40
2026-06-11,/contact,FR,desktop,118,223,36.50,279.64
2026-06-11,/contact,FR,mobile,124,221,47.68,282.30
2026-06-11,/contact,FR,tablet,27,33,42.15,138.88
2026-06-11,/contact,EU,desktop,123,176,49.04,74.31
2026-06-11,/contact,EU,mobile,95,171,45.23,187.19
2026-06-11,/contact,EU,tablet,23,45,39.23,288.71
2026-06-11,/contact,UK,desktop,119,173,47.81,237.42
2026-06-11,/contact,UK,mobile,117,147,38.38,211.40
2026-06-11,/contact,UK,tablet,24,46,28.87,60.79
2026-06-11,/contact,US,desktop,109,141,29.14,216.28
2026-06-11,/contact,US,mobile,101,187,29.29,236.46
2026-06-11,/contact,US,tablet,22,31,32.54,195.49
2026-06-11,/signup,FR,desktop,198,253,47.30,88.34
2026-06-11,/signup,FR,mobile,157,266,43.75,276.95
2026-06-11,/signup,FR,tablet,32,63,56.78,170.41
2026-06-11,/signup,EU,desktop,217,396,30.40,288.53
2026-06-11,/signup,EU,mobile,173,308,59.78,165.82
2026-06-11,/signup,EU,tablet,32,59,28.03,218.42
2026-06-11,/signup,UK,desktop,194,284,55.72,111.62
2026-06-11,/signup,UK,mobile,167,248,51.03,278.51
2026-06-11,/signup,UK,tablet,34,45,51.09,314.63
2026-06-11,/signup,US,desktop,185,347,54.95,152.67
2026-06-11,/signup,US,mobile,153,257,42.99,214.40
2026-06-11,/signup,US,tablet,38,56,37.78,256.91
2026-06-12,/,FR,desktop,503,689,43.57,272.83
2026-06-12,/,FR,mobile,488,936,47.02,157.18
2026-06-12,/,FR,tablet,101,174,51.66,307.12
2026-06-12,/,EU,desktop,438,575,54.58,126.40
2026-06-12,/,EU,mobile,433,632,32.98,275.19
2026-06-12,/,EU,tablet,108,130,57.07,192.07
2026-06-12,/,UK,desktop,475,812,53.12,89.77
2026-06-12,/,UK,mobile,429,739,55.42,310.70
2026-06-12,/,UK,tablet,104,190,44.26,127.22
2026-06-12,/,US,desktop,556,1134,40.31,180.20
2026-06-12,/,US,mobile,472,791,41.79,115.94
2026-06-12,/,US,tablet,102,157,35.25,95.43
2026-06-12,/pricing,FR,desktop,305,602,54.47,257.99
2026-06-12,/pricing,FR,mobile,312,643,36.71,236.91
2026-06-12,/pricing,FR,tablet,60,95,56.09,127.85
2026-06-12,/pricing,EU,desktop,280,486,55.73,285.82
2026-06-12,/pricing,EU,mobile,320,577,48.56,273.44
2026-06-12,/pricing,EU,tablet,63,116,53.77,181.14
2026-06-12,/pricing,UK,desktop,350,508,50.09,149.88
2026-06-12,/pricing,UK,mobile,242,472,49.00,145.65
2026-06-12,/pricing,UK,tablet,68,101,32.91,311.74
2026-06-12,/pricing,US,desktop,309,406,54.52,266.52
2026-06-12,/pricing,US,mobile,320,519,31.15,216.75
2026-06-12,/pricing,US,tablet,56,112,33.63,224.65
2026-06-12,/product,FR,desktop,362,591,61.52,318.84
2026-06-12,/product,FR,mobile,292,486,41.05,86.41
2026-06-12,/product,FR,tablet,73,122,38.64,82.98
2026-06-12,/product,EU,desktop,400,799,60.55,61.40
2026-06-12,/product,EU,mobile,343,452,50.78,262.81
2026-06-12,/product,EU,tablet,56,68,53.33,241.33
2026-06-12,/product,UK,desktop,369,487,60.34,154.85
2026-06-12,/product,UK,mobile,342,517,29.00,151.40
2026-06-12,/product,UK,tablet,74,131,31.92,207.76
2026-06-12,/product,US,desktop,403,785,59.82,76.34
2026-06-12,/product,US,mobile,300,575,37.49,181.54
2026-06-12,/product,US,tablet,60,116,29.19,312.07
2026-06-12,/docs,FR,desktop,216,408,42.73,219.93
2026-06-12,/docs,FR,mobile,174,317,33.18,287.47
2026-06-12,/docs,FR,tablet,38,75,54.70,196.70
2026-06-12,/docs,EU,desktop,255,449,61.41,131.53
2026-06-12,/docs,EU,mobile,188,274,58.16,209.62
2026-06-12,/docs,EU,tablet,43,70,36.72,89.74
2026-06-12,/docs,UK,desktop,194,304,59.95,304.66
2026-06-12,/docs,UK,mobile,167,313,60.64,293.53
2026-06-12,/docs,UK,tablet,35,52,51.07,128.42
2026-06-12,/docs,US,desktop,248,437,49.63,304.67
2026-06-12,/docs,US,mobile,209,416,33.68,302.47
2026-06-12,/docs,US,tablet,37,74,50.15,179.57
2026-06-12,/blog/launch,FR,desktop,173,277,55.54,114.21
2026-06-12,/blog/launch,FR,mobile,128,178,52.38,84.38
2026-06-12,/blog/launch,FR,tablet,29,56,32.98,181.46
2026-06-12,/blog/launch,EU,desktop,163,304,39.31,151.06
2026-06-12,/blog/launch,EU,mobile,138,184,51.37,256.02
2026-06-12,/blog/launch,EU,tablet,30,49,44.07,189.67
2026-06-12,/blog/launch,UK,desktop,172,234,59.85,191.47
2026-06-12,/blog/launch,UK,mobile,144,187,29.27,163.94
2026-06-12,/blog/launch,UK,tablet,26,39,59.03,194.35
2026-06-12,/blog/launch,US,desktop,171,348,45.86,177.83
2026-06-12,/blog/launch,US,mobile,152,300,61.57,308.47
2026-06-12,/blog/launch,US,tablet,26,35,57.26,158.22
2026-06-12,/contact,FR,desktop,143,297,30.77,142.16
2026-06-12,/contact,FR,mobile,121,206,44.85,145.79
2026-06-12,/contact,FR,tablet,25,32,28.07,185.99
2026-06-12,/contact,EU,desktop,128,213,53.56,258.28
2026-06-12,/contact,EU,mobile,104,138,39.14,198.39
2026-06-12,/contact,EU,tablet,22,37,57.61,77.80
2026-06-12,/contact,UK,desktop,138,228,46.98,107.42
2026-06-12,/contact,UK,mobile,112,152,47.89,129.63
2026-06-12,/contact,UK,tablet,22,31,36.32,136.58
2026-06-12,/contact,US,desktop,125,164,37.27,83.59
2026-06-12,/contact,US,mobile,123,179,46.29,300.62
2026-06-12,/contact,US,tablet,24,34,47.83,253.81
2026-06-12,/signup,FR,desktop,197,272,35.97,121.46
2026-06-12,/signup,FR,mobile,161,254,29.38,148.14
2026-06-12,/signup,FR,tablet,39,73,35.85,247.00
2026-06-12,/signup,EU,desktop,205,352,35.43,198.40
2026-06-12,/signup,EU,mobile,181,223,57.82,63.04
2026-06-12,/signup,EU,tablet,34,65,30.09,315.71
2026-06-12,/signup,UK,desktop,207,297,53.45,202.81
2026-06-12,/signup,UK,mobile,152,186,59.03,120.09
2026-06-12,/signup,UK,tablet,39,65,38.54,64.63
2026-06-12,/signup,US,desktop,193,370,42.35,90.47
2026-06-12,/signup,US,mobile,169,261,51.58,268.26
2026-06-12,/signup,US,tablet,40,76,50.56,172.84
2026-06-13,/,FR,desktop,365,503,33.46,124.57
2026-06-13,/,FR,mobile,300,552,57.73,91.77
2026-06-13,/,FR,tablet,60,80,44.50,61.46
2026-06-13,/,EU,desktop,407,697,49.97,118.56
2026-06-13,/,EU,mobile,298,421,50.33,250.79
2026-06-13,/,EU,tablet,61,85,34.35,258.45
2026-06-13,/,UK,desktop,308,599,48.71,100.99
2026-06-13,/,UK,mobile,328,421,47.54,292.88
2026-06-13,/,UK,tablet,66,130,52.58,63.46
2026-06-13,/,US,desktop,317,473,34.86,188.50
2026-06-13,/,US,mobile,338,416,48.12,98.34
2026-06-13,/,US,tablet,74,151,61.51,230.86
2026-06-13,/pricing,FR,desktop,253,505,58.22,147.30
2026-06-13,/pricing,FR,mobile,171,286,56.25,251.28
2026-06-13,/pricing,FR,tablet,38,53,40.41,222.54
2026-06-13,/pricing,EU,desktop,195,310,51.35,250.53
2026-06-13,/pricing,EU,mobile,216,402,49.70,235.12
2026-06-13,/pricing,EU,tablet,38,48,45.57,194.88
2026-06-13,/pricing,UK,desktop,205,255,58.92,152.45
2026-06-13,/pricing,UK,mobile,213,350,59.54,193.17
2026-06-13,/pricing,UK,tablet,40,58,51.13,94.96
2026-06-13,/pricing,US,desktop,238,491,55.85,287.97
2026-06-13,/pricing,US,mobile,212,269,56.98,230.17
2026-06-13,/pricing,US,tablet,35,71,55.35,236.81
2026-06-13,/product,FR,desktop,221,376,33.80,162.59
2026-06-13,/product,FR,mobile,205,379,39.41,258.62
2026-06-13,/product,FR,tablet,46,59,45.59,67.33
2026-06-13,/product,EU,desktop,279,476,53.81,134.49
2026-06-13,/product,EU,mobile,192,385,50.65,120.59
2026-06-13,/product,EU,tablet,40,57,37.92,119.28
2026-06-13,/product,UK,desktop,263,375,38.41,61.11
2026-06-13,/product,UK,mobile,215,329,61.75,249.66
2026-06-13,/product,UK,tablet,49,88,55.45,239.53
2026-06-13,/product,US,desktop,257,430,44.37,162.95
2026-06-13,/product,US,mobile,184,294,30.01,213.27
2026-06-13,/product,US,tablet,49,74,51.81,177.65
2026-06-13,/docs,FR,desktop,153,201,35.18,180.76
2026-06-13,/docs,FR,mobile,153,248,44.66,308.63
2026-06-13,/docs,FR,tablet,31,43,29.18,319.03
2026-06-13,/docs,EU,desktop,167,320,42.63,136.39
2026-06-13,/docs,EU,mobile,134,183,36.48,151.92
2026-06-13,/docs,EU,tablet,30,44,43.84,87.40
2026-06-13,/docs,UK,desktop,177,242,40.09,163.08
2026-06-13,/docs,UK,mobile,132,263,28.90,237.30
2026-06-13,/docs,UK,tablet,27,34,45.57,273.72
2026-06-13,/docs,US,desktop,179,328,29.41,234.06
2026-06-13,/docs,US,mobile,117,199,47.36,204.65
2026-06-13,/docs,US,tablet,26,34,53.64,97.74
2026-06-13,/blog/launch,FR,desktop,126,223,50.68,62.86
2026-06-13,/blog/launch,FR,mobile,92,142,33.68,142.81
2026-06-13,/blog/launch,FR,tablet,23,38,48.29,101.64
2026-06-13,/blog/launch,EU,desktop,103,160,53.87,135.57
2026-06-13,/blog/launch,EU,mobile,102,134,52.45,173.73
2026-06-13,/blog/launch,EU,tablet,20,28,41.49,166.86
2026-06-13,/blog/launch,UK,desktop,107,178,56.49,132.89
2026-06-13,/blog/launch,UK,mobile,92,190,38.02,229.96
2026-06-13,/blog/launch,UK,tablet,21,41,52.47,281.75
2026-06-13,/blog/launch,US,desktop,102,141,31.11,122.91
2026-06-13,/blog/launch,US,mobile,111,179,39.53,217.94
2026-06-13,/blog/launch,US,tablet,19,39,50.21,154.92
2026-06-13,/contact,FR,desktop,97,164,31.69,143.73
2026-06-13,/contact,FR,mobile,81,151,31.52,142.79
2026-06-13,/contact,FR,tablet,15,28,36.17,292.04
2026-06-13,/contact,EU,desktop,81,138,34.67,158.47
2026-06-13,/contact,EU,mobile,70,84,38.84,130.92
2026-06-13,/contact,EU,tablet,14,23,40.22,139.43
